Product_Code,Warehouse,Month,Order_Demand,Product_Name
Product_1479,Whse_S,29,35000,Apple Tart
Product_0012,Whse_S,29,6000,Lemon Meringue Pie
Product_1393,Whse_S,29,402000,Greek Salad
Product_1224,Whse_S,29,17000,Caesar Salad
Product_1278,Whse_S,29,278000,Stir-Fried Sugar Snap Peas
Product_1245,Whse_C,29,640000,French Onion Soup
Product_0021,Whse_S,29,90000,English Muffin
Product_0998,Whse_S,29,14200,Mushrooms
Product_1241,Whse_S,29,825000,Bruschetta
Product_1242,Whse_S,29,281000,Garlic Shrimp
Product_0374,Whse_S,29,31000,Cranberry Almond Granola
Product_0083,Whse_C,29,323000,Blueberry Bagel
Product_1823,Whse_C,29,85000,Radish Sprouts
Product_1431,Whse_C,29,115000,Tomato
Product_1432,Whse_C,29,255000,Low Fat Strawberry Yogurt
Product_1350,Whse_C,29,200000,Romaine Lettuce
Product_1520,Whse_C,29,10000,Eggplant Lasagna
Product_1195,Whse_C,29,39000,Low Fat Vanilla Yogurt
Product_0387,Whse_C,29,10000,Red Grapes
Product_0021,Whse_C,29,31500,English Muffin
Product_0083,Whse_S,29,2743000,Blueberry Bagel
Product_1991,Whse_C,29,2500,Cinnamon Raisin Bagel
Product_0979,Whse_A,29,56400,Oatmeal
Product_1388,Whse_A,29,86300,Stir-Fried Cabbage
Product_1513,Whse_A,29,163600,Eggs Scrambled
Product_0981,Whse_A,29,62400,Stuffed Peppers
Product_1341,Whse_C,29,651000,Whipped Butter
Product_1342,Whse_C,29,143000,Granola with Nuts
Product_1970,Whse_C,29,30000,Country Fresh Ice Cream Sandwich
Product_0094,Whse_C,29,339000,Sugar Cookie
Product_1403,Whse_C,29,101000,Vegetable Curry
Product_1886,Whse_C,29,4100,Roasted Chicken
Product_1466,Whse_C,29,561000,Plain Bagel
Product_1241,Whse_C,29,19000,Pasta Primavera
Product_1263,Whse_C,29,99000,Everyseed Bagel
Product_0424,Whse_A,29,108000,Assorted Popsicle
Product_1502,Whse_C,29,530500,Broccoli Florets
Product_1480,Whse_S,29,10000,Lemon Italian Ice Cup
Product_0936,Whse_S,29,315000,Cheesy Ratatouille
Product_1281,Whse_S,29,230000,Red Onion
Product_1350,Whse_S,29,147000,Romaine Lettuce
Product_1450,Whse_S,29,47000,Multigrain Bread
Product_1166,Whse_C,29,465000,Chocolate Fudge
Product_1513,Whse_C,29,1000,Eggs Scrambled
Product_1394,Whse_C,29,448000,Carnival Cookie
Product_1581,Whse_S,29,8000,Vanilla Cheesecake
Product_1356,Whse_C,29,19000,Spring Mix Lettuce
Product_1270,Whse_C,29,39000,Savory Buttered Peas
Product_1480,Whse_C,29,2120000,Lemon Italian Ice Cup
Product_1548,Whse_C,29,123200,Roasted Parsnips
Product_1825,Whse_A,29,35000,Mashed Red Potatoes
Product_1355,Whse_S,29,56000,Whipped Cream Cheese
Product_1404,Whse_S,29,15000,Home Fries
Product_1264,Whse_S,29,27000,Low Fat Blueberry Yogurt
Product_1394,Whse_S,29,594000,Carnival Cookie
Product_1407,Whse_C,29,25000,Country White Bread
Product_1348,Whse_J,29,6000,Raspberry Sorbet
Product_1825,Whse_J,29,95000,Mashed Red Potatoes
Product_1299,Whse_C,29,40700,Blue Bunny Cookie Ice Cream Sandwich
Product_1581,Whse_C,29,26000,Coconut Shrimp
Product_1817,Whse_S,29,42500,Mandarin Oranges
Product_1047,Whse_C,29,50000,Sweet Potato Fries
Product_1281,Whse_J,29,48000,Red Onion
Product_1496,Whse_J,29,11300,Buttermilk Biscuits
Product_1766,Whse_J,29,62000,Zucchini Bread
Product_0085,Whse_J,29,162000,Avocado Toast
Product_1264,Whse_A,29,22000,Low Fat Blueberry Yogurt
Product_1469,Whse_A,29,20500,Blueberry Crumble
Product_1163,Whse_J,29,125000,Churros
Product_1151,Whse_J,29,115000,Creme Brulee
Product_1355,Whse_J,29,142000,Whipped Cream Cheese
Product_1156,Whse_J,29,160000,Fish Tacos
Product_1290,Whse_J,29,159000,Vegetable Quesadilla
Product_1312,Whse_S,29,1000,Chicken Burrito
Product_1356,Whse_S,29,121000,Spring Mix Lettuce
Product_1147,Whse_J,29,40000,Apple Juice
Product_1766,Whse_C,29,2000,Beef Enchiladas
Product_1502,Whse_S,29,9000,Broccoli Florets
Product_1465,Whse_S,29,15000,Vegetable Sushi
Product_1047,Whse_J,29,20000,Tofu Stir-Fry
Product_1281,Whse_C,29,64000,Red Onion
Product_1439,Whse_C,29,35000,Falafel
Product_1016,Whse_C,29,2600,Sliced Olives
Product_0980,Whse_J,29,10400,Miso Soup
Product_0073,Whse_J,29,7000,Shrimp Pad Thai
Product_1787,Whse_J,29,7500,Red Onion
Product_0070,Whse_S,29,9000,Lamb Gyro
Product_1348,Whse_S,29,15000,Falafel Wrap
Product_1787,Whse_S,29,45000,Red Onion
Product_1466,Whse_S,29,94000,Plain Bagel
Product_1570,Whse_S,29,467000,Roasted Corn
Product_1904,Whse_S,29,86000,Chocolate Croissant
Product_0084,Whse_S,29,170000,Shakshuka
Product_1904,Whse_C,29,32000,Chocolate Croissant
Product_1267,Whse_J,29,52000,Couscous Salad
Product_1479,Whse_C,29,3000,Lentil Soup
Product_0098,Whse_J,29,170000,Roasted Vegetables
Product_0033,Whse_C,29,13500,Carrots
Product_1393,Whse_C,29,45000,Cabbage Rolls
Product_0071,Whse_C,29,631000,Meatloaf
Product_0002,Whse_S,29,66500,Stuffed Mushrooms
Product_1269,Whse_J,29,121000,Grilled Cheese Sandwich
Product_0070,Whse_J,29,58000,Tomato Bisque
Product_0063,Whse_J,29,123000,Baked Ziti
Product_1812,Whse_J,29,30000,Garlic Mashed Potatoes
Product_1817,Whse_J,29,22500,Mandarin Oranges
Product_1018,Whse_J,29,328000,Chocolate Eclairs
Product_1823,Whse_J,29,25000,Radish Sprouts
Product_0077,Whse_S,29,152000,Banana Cream Pie
Product_0980,Whse_S,29,39600,Pumpkin Spice Latte
Product_1839,Whse_S,29,38000,Vanilla Coconut Plant-Based Yogurt
Product_1048,Whse_J,29,180000,Eggnog
Product_0979,Whse_S,29,21900,Oatmeal
Product_1886,Whse_S,29,38000,Hot Chocolate
Product_1570,Whse_C,29,70000,Roasted Corn
Product_1216,Whse_S,29,23000,Apple Cider
Product_0064,Whse_S,29,217000,English Cucumber
Product_1470,Whse_C,29,423600,Mandarin Crispy Tofu
Product_1396,Whse_J,29,149000,Beef Tacos
Product_1278,Whse_C,29,663000,Stir-Fried Sugar Snap Peas
Product_1264,Whse_C,29,395000,Low Fat Blueberry Yogurt
Product_0998,Whse_A,29,14800,Mushrooms
Product_1766,Whse_S,29,3000,Chicken Quesadilla
Product_1824,Whse_S,29,10000,Vegetable Spring Rolls
Product_1404,Whse_J,29,5000,Home Fries
Product_1465,Whse_C,29,16000,Fried Rice
Product_1450,Whse_C,29,16000,Multigrain Bread
Product_1198,Whse_C,29,10000,Banana Peppers
Product_0012,Whse_C,29,2000,Chicken Noodle Soup
Product_1824,Whse_J,29,5000,Tuna Casserole
Product_0066,Whse_J,29,226000,Shepherd's Pie
Product_1234,Whse_S,29,208000,Strawberry Preserves
Product_1387,Whse_S,29,2200,Cherry Tomatoes
Product_2042,Whse_J,29,50000,Mashed Cauliflower
Product_1435,Whse_A,29,2000,Clam Chowder
Product_1023,Whse_C,29,10000,Potato Wedges
Product_0071,Whse_S,29,75000,Turkey Sandwich
Product_1246,Whse_S,29,50000,Ham Croissant
Product_1234,Whse_J,29,32000,Strawberry Preserves
Product_1375,Whse_S,29,7000,Vegetable Pizza
Product_1279,Whse_C,29,10000,Hard Boiled Eggs
Product_1348,Whse_C,29,11000,Meat Lovers Pizza
Product_1135,Whse_C,29,16000,Margarita Pizza
Product_0984,Whse_S,29,18700,Bacon
Product_0002,Whse_C,29,1000,Caprese Salad
Product_1387,Whse_C,29,1000,Cherry Tomatoes
Product_1404,Whse_C,29,1000,Home Fries
Product_0094,Whse_S,29,57000,Sugar Cookie
Product_1432,Whse_A,29,1000,Low Fat Strawberry Yogurt
Product_0082,Whse_S,29,3000,Buffalo Wings
Product_1237,Whse_S,29,100000,Fried Zucchini
Product_1521,Whse_C,29,1000,White Rice
Product_1825,Whse_C,29,2500,Mashed Red Potatoes
Product_0374,Whse_C,29,2000,Cranberry Almond Granola
Product_1016,Whse_S,29,1200,Sliced Olives
Product_1839,Whse_A,29,3000,Vanilla Coconut Plant-Based Yogurt
Product_0031,Whse_S,29,300,Smokin’ Beef Roast
Product_1157,Whse_J,30,780000,Chicken Pot Pie
Product_1158,Whse_J,30,222000,Vegetable Soup
Product_1147,Whse_J,30,165000,Apple Juice
Product_1359,Whse_J,30,7055000,Double Chocolate Muffin
Product_1825,Whse_S,30,187500,Mashed Red Potatoes
Product_1570,Whse_S,30,109500,Roasted Corn
Product_1274,Whse_J,30,1496000,Orange Juice
Product_1263,Whse_S,30,260000,Everyseed Bagel
Product_1431,Whse_S,30,706000,Tomato
Product_1451,Whse_J,30,1228000,Beef Chili
Product_1198,Whse_J,30,22000,Banana Peppers
Product_1394,Whse_J,30,215000,Carnival Cookie
Product_0033,Whse_S,30,680500,Carrots
Product_0998,Whse_S,30,40100,Mushrooms
Product_1287,Whse_J,30,1379300,2% Milk
Product_0012,Whse_J,30,50000,Chicken Alfredo
Product_1162,Whse_J,30,110000,Macaroni and Cheese
Product_0979,Whse_J,30,41300,Oatmeal
Product_1378,Whse_J,30,1649500,Jalapeno bagel
Product_1222,Whse_J,30,73400,BBQ Ribs
Product_0033,Whse_J,30,196000,Carrots
Product_1312,Whse_J,30,91900,Pineapple Slices
Product_1315,Whse_J,30,150000,Pumpkin Pie
Product_1286,Whse_J,30,1777800,Spinach Dip
Product_0063,Whse_J,30,31000,Garlic Bread
Product_1556,Whse_J,30,52000,Tater Tots
Product_1216,Whse_J,30,187000,Cheddar Cheese
Product_1224,Whse_J,30,46000,Strawberry Cake
Product_1350,Whse_J,30,1066000,Romaine Lettuce
Product_1294,Whse_J,30,1420000,Peanut Butter
Product_1970,Whse_J,30,331000,Country Fresh Ice Cream Sandwich
Product_1241,Whse_J,30,1667000,Barbecue Sauce
Product_1250,Whse_J,30,136400,Dinner Rolls
Product_1262,Whse_J,30,229900,Banana Bread
Product_1246,Whse_J,30,45000,Mango Smoothie
Product_1150,Whse_J,30,140000,Vegetable Stir-Fry
Product_1279,Whse_S,30,80000,Hard Boiled Eggs
Product_1152,Whse_J,30,535000,Spaghetti Bolognese
Product_0083,Whse_S,30,3532000,Blueberry Bagel
Product_1356,Whse_S,30,87000,Spring Mix Lettuce
Product_1382,Whse_J,30,1434000,Uproot Soy Milk
Product_1456,Whse_J,30,300350,Grilled Salmon
Product_1991,Whse_J,30,75000,Cinnamon Raisin Bagel
Product_0984,Whse_J,30,42100,Bacon
Product_1493,Whse_J,30,77650,Beef Stroganoff
Product_1502,Whse_J,30,85750,Broccoli Florets
Product_1248,Whse_J,30,4622000,Chicken Parmesan
Product_1377,Whse_J,30,947300,Chocolate Chip Pancakes
Product_1455,Whse_J,30,82400,Apple Tart
Product_1555,Whse_J,30,224500,Lemon Meringue Pie
Product_1295,Whse_J,30,2016900,Chocolate Milk
Product_1512,Whse_J,30,218700,Greek Salad
Product_0016,Whse_J,30,84500,Caesar Salad
Product_1380,Whse_J,30,83400,French Onion Soup
Product_1452,Whse_J,30,400300,Bruschetta
Product_1554,Whse_J,30,468400,Garlic Shrimp
Product_1526,Whse_J,30,440000,Eggplant Lasagna
Product_1430,Whse_J,30,188700,Cream Cheese Danish
Product_1458,Whse_J,30,61100,Stuffed Peppers
Product_1393,Whse_S,30,1400000,Vegetable Curry
Product_1479,Whse_S,30,78000,Roasted Chicken
Product_1839,Whse_J,30,109000,Vanilla Coconut Plant-Based Yogurt
Product_1450,Whse_J,30,48000,Multigrain Bread
Product_1435,Whse_J,30,30000,Pasta Primavera
Product_0981,Whse_J,30,34850,Chocolate Fudge
Product_1403,Whse_J,30,278000,Vanilla Cheesecake
Product_1410,Whse_J,30,108100,Mandarin Crispy Chicken
Product_1432,Whse_J,30,336000,Low Fat Strawberry Yogurt
Product_1480,Whse_J,30,113000,Lemon Italian Ice Cup
Product_1264,Whse_J,30,656000,Low Fat Blueberry Yogurt
Product_1520,Whse_J,30,174000,Raspberry Sorbet
Product_1316,Whse_J,30,208200,Coconut Shrimp
Product_1521,Whse_J,30,114000,White Rice
Product_1496,Whse_A,30,139000,Buttermilk Biscuits
Product_1387,Whse_A,30,1900,Cherry Tomatoes
Product_1388,Whse_A,30,149300,Stir-Fried Cabbage
Product_1470,Whse_A,30,121800,Mandarin Crispy Tofu
Product_1513,Whse_A,30,123100,Eggs Scrambled
Product_0374,Whse_S,30,33000,Cranberry Almond Granola
Product_1817,Whse_S,30,22500,Mandarin Oranges
Product_1242,Whse_J,30,158000,Sweet Potato Fries
Product_1381,Whse_J,30,476200,Zucchini Bread
Product_1407,Whse_J,30,2000,Country White Bread
Product_1270,Whse_J,30,65000,Savory Buttered Peas
Product_1135,Whse_J,30,127000,Avocado Toast
Product_1496,Whse_J,30,2150,Buttermilk Biscuits
Product_1463,Whse_J,30,161700,Blueberry Crumble
Product_1453,Whse_J,30,1152100,Uproot Oat Milk
Product_0031,Whse_J,30,58100,Smokin’ Beef Roast
Product_0083,Whse_J,30,222000,Blueberry Bagel
Product_1388,Whse_J,30,22700,Stir-Fried Cabbage
Product_1513,Whse_J,30,64000,Eggs Scrambled
Product_1581,Whse_J,30,80000,Churros
Product_1195,Whse_J,30,21000,Low Fat Vanilla Yogurt
Product_1278,Whse_J,30,70000,Stir-Fried Sugar Snap Peas
Product_1355,Whse_J,30,182000,Whipped Cream Cheese
Product_1360,Whse_J,30,1037000,Cherry Danish
Product_1418,Whse_J,30,197800,Creme Brulee
Product_0064,Whse_J,30,141000,English Cucumber
Product_0071,Whse_J,30,101000,Fish Tacos
Product_1269,Whse_J,30,126000,Vegetable Quesadilla
Product_0065,Whse_J,30,232000,Chicken Burrito
Product_0085,Whse_J,30,203000,Beef Enchiladas
Product_1465,Whse_J,30,84000,Vegetable Sushi
Product_1387,Whse_J,30,90700,Cherry Tomatoes
Product_1470,Whse_J,30,33400,Mandarin Crispy Tofu
Product_1290,Whse_J,30,218000,Tofu Stir-Fry
Product_1016,Whse_J,30,1420000,Sliced Olives
Product_1299,Whse_A,30,96500,Blue Bunny Cookie Ice Cream Sandwich
Product_1410,Whse_A,30,102600,Mandarin Crispy Chicken
Product_1469,Whse_A,30,14100,Miso Soup
Product_0984,Whse_A,30,24700,Bacon
Product_0998,Whse_A,30,16900,Mushrooms
Product_0979,Whse_A,30,34900,Oatmeal
Product_0082,Whse_S,30,17000,Shrimp Pad Thai
Product_0943,Whse_J,30,60000,Blueberry Muffin
Product_1356,Whse_J,30,462000,Spring Mix Lettuce
Product_1469,Whse_J,30,56500,Lamb Gyro
Product_1886,Whse_J,30,481200,Falafel Wrap
Product_1439,Whse_J,30,206000,Falafel
Product_1023,Whse_J,30,97600,Shakshuka
Product_1825,Whse_J,30,282500,Mashed Red Potatoes
Product_1479,Whse_J,30,78000,Couscous Salad
Product_1432,Whse_S,30,1551000,Low Fat Strawberry Yogurt
Product_1502,Whse_S,30,13250,Broccoli Florets
Product_0979,Whse_S,30,18000,Oatmeal
Product_0936,Whse_S,30,322500,Cheesy Ratatouille
Product_1465,Whse_S,30,32000,Lentil Soup
Product_1387,Whse_S,30,4300,Cherry Tomatoes
Product_1278,Whse_S,30,180000,Stir-Fried Sugar Snap Peas
Product_1393,Whse_J,30,183000,Roasted Vegetables
Product_2042,Whse_J,30,150000,Cabbage Rolls
Product_1279,Whse_J,30,22000,Hard Boiled Eggs
Product_1355,Whse_S,30,66000,Whipped Cream Cheese
Product_0094,Whse_C,30,270000,Sugar Cookie
Product_1341,Whse_S,30,2367000,Whipped Butter
Product_1574,Whse_S,30,681000,Meatloaf
Product_1567,Whse_S,30,989500,Avocado
Product_1350,Whse_S,30,224000,Romaine Lettuce
Product_1216,Whse_S,30,21000,Stuffed Mushrooms
Product_1348,Whse_C,30,38000,Grilled Cheese Sandwich
Product_1166,Whse_C,30,400000,Tomato Bisque
Product_0033,Whse_C,30,19000,Carrots
Product_1195,Whse_C,30,73000,Low Fat Vanilla Yogurt
Product_0083,Whse_C,30,155000,Blueberry Bagel
Product_0012,Whse_C,30,6000,Baked Ziti
Product_1361,Whse_J,30,460000,Garlic Mashed Potatoes
Product_0021,Whse_C,30,18500,English Muffin
Product_1134,Whse_J,30,21100,Chocolate Eclairs
Product_1241,Whse_S,30,443000,Banana Cream Pie
Product_1256,Whse_J,30,67900,Pumpkin Spice Latte
Product_1341,Whse_C,30,882000,Whipped Butter
Product_1393,Whse_C,30,110000,Eggnog
Product_1342,Whse_S,30,1640000,Granola with Nuts
Product_1375,Whse_J,30,118000,Hot Chocolate
Product_0931,Whse_J,30,175000,Apple Cider
Product_0933,Whse_J,30,235000,Beef Tacos
Product_1465,Whse_C,30,23000,Chicken Quesadilla
Product_1513,Whse_C,30,200,Eggs Scrambled
Product_0021,Whse_J,30,17500,English Muffin
Product_1149,Whse_J,30,70000,Vegetable Spring Rolls
Product_1267,Whse_J,30,172000,Fried Rice
Product_1432,Whse_A,30,3000,Low Fat Strawberry Yogurt
Product_1250,Whse_A,30,31900,Dinner Rolls
Product_0424,Whse_A,30,95000,Assorted Popsicle
Product_0980,Whse_A,30,7400,Chicken Noodle Soup
Product_1824,Whse_S,30,35000,Tuna Casserole
Product_1018,Whse_J,30,187000,Shepherd's Pie
Product_1787,Whse_J,30,37500,Red Onion
Product_1904,Whse_J,30,6000,Chocolate Croissant
Product_0936,Whse_J,30,187500,Cheesy Ratatouille
Product_1159,Whse_J,30,160000,Mashed Cauliflower
Product_0980,Whse_J,30,1800,Clam Chowder
Product_1766,Whse_J,30,65000,Potato Wedges
Product_0021,Whse_S,30,80000,English Muffin
Product_1823,Whse_C,30,55000,Radish Sprouts
Product_1281,Whse_C,30,219000,Red Onion
Product_1342,Whse_C,30,137000,Granola with Nuts
Product_0002,Whse_S,30,142500,Turkey Sandwich
Product_0064,Whse_S,30,5000,English Cucumber
Product_1279,Whse_C,30,316000,Hard Boiled Eggs
Product_1570,Whse_J,30,690500,Roasted Corn
Product_1403,Whse_C,30,277000,Ham Croissant
Product_1461,Whse_A,30,25450,Zesty Egg Scramble
Product_1245,Whse_C,30,4582000,Vegetable Pizza
Product_1521,Whse_C,30,3000,White Rice
Product_1396,Whse_J,30,205000,Meat Lovers Pizza
Product_1233,Whse_J,30,311000,Margarita Pizza
Product_1247,Whse_J,30,42000,Fudge Brownies
Product_1281,Whse_J,30,4000,Red Onion
Product_1512,Whse_A,30,2600,Caprese Salad
Product_1431,Whse_A,30,19000,Tomato
Product_1548,Whse_A,30,45600,Roasted Parsnips
Product_1439,Whse_C,30,51000,Falafel
Product_1245,Whse_S,30,246000,Buffalo Wings
Product_1348,Whse_S,30,7000,Fried Zucchini
Product_0012,Whse_S,30,30000,Chicken Pot Pie
Product_1432,Whse_C,30,104000,Low Fat Strawberry Yogurt
Product_1394,Whse_C,30,396000,Carnival Cookie
Product_1480,Whse_C,30,1752000,Lemon Italian Ice Cup
Product_1502,Whse_C,30,441250,Broccoli Florets
Product_1407,Whse_C,30,34000,Country White Bread
Product_1348,Whse_J,30,6000,Vegetable Soup
Product_1163,Whse_J,30,85000,Beef Chili
Product_1466,Whse_S,30,32000,Plain Bagel
Product_0082,Whse_J,30,100000,Chicken Alfredo
Product_1548,Whse_C,30,46700,Roasted Parsnips
Product_0066,Whse_J,30,407000,Macaroni and Cheese
Product_1264,Whse_A,30,21000,Low Fat Blueberry Yogurt
Product_0981,Whse_A,30,16400,BBQ Ribs
Product_1904,Whse_S,30,53000,Chocolate Croissant
Product_1812,Whse_J,30,20000,Pineapple Slices
Product_1581,Whse_S,30,6000,Pumpkin Pie
Product_1970,Whse_S,30,115000,Country Fresh Ice Cream Sandwich
Product_1234,Whse_S,30,560000,Strawberry Preserves
Product_0387,Whse_S,30,50000,Red Grapes
Product_1886,Whse_S,30,20100,Spinach Dip
Product_1264,Whse_S,30,795000,Low Fat Blueberry Yogurt
Product_0063,Whse_S,30,109000,Garlic Bread
Product_0077,Whse_S,30,140000,Tater Tots
Product_0094,Whse_S,30,52000,Sugar Cookie
Product_1480,Whse_S,30,430000,Lemon Italian Ice Cup
Product_1521,Whse_S,30,77000,White Rice
Product_1404,Whse_S,30,33000,Home Fries
Product_0098,Whse_J,30,22000,Cheddar Cheese
Product_1435,Whse_A,30,13000,Strawberry Cake
Product_1356,Whse_C,30,11000,Spring Mix Lettuce
Product_1817,Whse_J,30,10000,Mandarin Oranges
Product_0936,Whse_A,30,17500,Cheesy Ratatouille
Product_0998,Whse_J,30,1600,Mushrooms
Product_1195,Whse_S,30,14000,Low Fat Vanilla Yogurt
Product_1246,Whse_S,30,108000,Peanut Butter
Product_1570,Whse_C,30,76000,Roasted Corn
Product_1278,Whse_C,30,671000,Stir-Fried Sugar Snap Peas
Product_1766,Whse_C,30,5000,Barbecue Sauce
Product_1904,Whse_C,30,2000,Chocolate Croissant
Product_1151,Whse_J,30,210000,Mango Smoothie
Product_1198,Whse_C,30,18000,Banana Peppers
Product_1282,Whse_J,30,130000,Vegetable Stir-Fry
Product_1404,Whse_J,30,13000,Home Fries
Product_1224,Whse_S,30,11000,Spaghetti Bolognese
Product_1397,Whse_J,30,60000,Grilled Salmon
Product_1970,Whse_C,30,8000,Country Fresh Ice Cream Sandwich
Product_0374,Whse_C,30,2000,Cranberry Almond Granola
Product_1241,Whse_C,30,82000,Beef Stroganoff
Product_1263,Whse_C,30,43000,Everyseed Bagel
Product_1824,Whse_J,30,20000,Chicken Parmesan
Product_1281,Whse_S,30,218000,Red Onion
Product_1264,Whse_C,30,38000,Low Fat Blueberry Yogurt
Product_1237,Whse_S,30,92000,Chocolate Chip Pancakes
Product_1394,Whse_S,30,57000,Carnival Cookie
Product_1823,Whse_J,30,25000,Radish Sprouts
Product_1431,Whse_C,30,112000,Tomato
Product_1787,Whse_S,30,10000,Red Onion
Product_1016,Whse_S,30,17300,Sliced Olives
Product_1299,Whse_C,30,30600,Blue Bunny Cookie Ice Cream Sandwich
Product_1520,Whse_C,30,72000,Apple Tart
Product_1479,Whse_C,30,13000,Lemon Meringue Pie
Product_1450,Whse_S,30,33000,Multigrain Bread
Product_1825,Whse_A,30,22500,Mashed Red Potatoes
Product_1450,Whse_C,30,26000,Multigrain Bread
Product_1156,Whse_J,30,205000,Greek Salad
Product_1466,Whse_J,30,33000,Plain Bagel
Product_1581,Whse_C,30,14000,Caesar Salad
Product_1403,Whse_S,30,64000,French Onion Soup
Product_1350,Whse_C,30,92000,Romaine Lettuce
Product_1991,Whse_C,30,2600,Cinnamon Raisin Bagel
Product_1242,Whse_S,30,217000,Bruschetta
Product_1886,Whse_C,30,500,Garlic Shrimp
Product_1466,Whse_C,30,50000,Plain Bagel
Product_1461,Whse_J,30,31600,Zesty Egg Scramble
Product_0031,Whse_S,30,1200,Smokin’ Beef Roast
Product_0980,Whse_S,30,58300,Eggplant Lasagna
Product_0071,Whse_S,30,17000,Stuffed Peppers
Product_0084,Whse_S,30,125000,Vegetable Curry
Product_1470,Whse_C,30,52600,Mandarin Crispy Tofu
Product_1825,Whse_C,30,55000,Mashed Red Potatoes
Product_1624,Whse_J,30,106000,Roasted Chicken
Product_1375,Whse_S,30,17000,Pasta Primavera
Product_1839,Whse_S,30,40000,Vanilla Coconut Plant-Based Yogurt
Product_0984,Whse_S,30,15500,Bacon
Product_1135,Whse_S,30,20000,Chocolate Fudge
Product_1135,Whse_C,30,8000,Vanilla Cheesecake
Product_0031,Whse_A,30,900,Smokin’ Beef Roast
Product_0070,Whse_S,30,18000,Raspberry Sorbet
Product_0071,Whse_C,30,83000,Coconut Shrimp
Product_1812,Whse_S,30,50000,Sweet Potato Fries
Product_0387,Whse_C,30,12000,Red Grapes
Product_0063,Whse_C,30,103000,Zucchini Bread
Product_1234,Whse_J,30,15000,Strawberry Preserves
Product_1766,Whse_S,30,2000,Avocado Toast
Product_1521,Whse_A,30,21000,White Rice
Product_1047,Whse_J,30,60000,Blueberry Crumble
Product_0073,Whse_J,30,1000,Churros
Product_1153,Whse_J,30,105000,Creme Brulee
Product_1435,Whse_S,30,101000,Fish Tacos
Product_1270,Whse_C,30,12000,Savory Buttered Peas
Product_1016,Whse_C,30,300,Sliced Olives
Product_1048,Whse_J,30,60000,Vegetable Quesadilla
Product_0070,Whse_J,30,50000,Chicken Burrito
Product_1361,Whse_J,31,410000,Beef Enchiladas
Product_1278,Whse_S,31,241000,Stir-Fried Sugar Snap Peas
Product_1245,Whse_S,31,355000,Vegetable Sushi
Product_1886,Whse_J,31,12000,Tofu Stir-Fry
Product_0943,Whse_J,31,83000,Blueberry Muffin
Product_1281,Whse_S,31,31000,Red Onion
Product_1355,Whse_S,31,70000,Whipped Cream Cheese
Product_1359,Whse_J,31,9022000,Double Chocolate Muffin
Product_1341,Whse_S,31,3761000,Whipped Butter
Product_1393,Whse_S,31,695000,Miso Soup
Product_1567,Whse_S,31,650000,Avocado
Product_1234,Whse_S,31,576000,Strawberry Preserves
Product_1904,Whse_C,31,16000,Chocolate Croissant
Product_1450,Whse_S,31,49000,Multigrain Bread
Product_1356,Whse_S,31,163000,Spring Mix Lettuce
Product_1431,Whse_S,31,782000,Tomato
Product_1451,Whse_J,31,1966000,Shrimp Pad Thai
Product_1342,Whse_C,31,264000,Granola with Nuts
Product_1570,Whse_J,31,822500,Roasted Corn
Product_1216,Whse_S,31,10000,Lamb Gyro
Product_1570,Whse_S,31,351000,Roasted Corn
Product_0980,Whse_S,31,13200,Falafel Wrap
Product_0998,Whse_S,31,80500,Mushrooms
Product_0374,Whse_S,31,63000,Cranberry Almond Granola
Product_1520,Whse_C,31,209000,Shakshuka
Product_1262,Whse_J,31,268900,Banana Bread
Product_1430,Whse_J,31,171500,Cream Cheese Danish
Product_1465,Whse_J,31,149000,Couscous Salad
Product_0033,Whse_S,31,385500,Carrots
Product_1263,Whse_S,31,377000,Everyseed Bagel
Product_0064,Whse_J,31,143000,English Cucumber
Product_0071,Whse_J,31,108000,Lentil Soup
Product_0083,Whse_J,31,142000,Blueberry Bagel
Product_1241,Whse_J,31,1649000,Roasted Vegetables
Product_1465,Whse_C,31,30000,Cabbage Rolls
Product_1224,Whse_J,31,57000,Meatloaf
Product_0021,Whse_C,31,9500,English Muffin
Product_1242,Whse_J,31,51000,Stuffed Mushrooms
Product_1581,Whse_J,31,196000,Grilled Cheese Sandwich
Product_1237,Whse_S,31,101000,Tomato Bisque
Product_1290,Whse_J,31,240000,Baked Ziti
Product_1264,Whse_J,31,768000,Low Fat Blueberry Yogurt
Product_1360,Whse_J,31,1158000,Cherry Danish
Product_0979,Whse_J,31,63300,Oatmeal
Product_1152,Whse_J,31,130000,Garlic Mashed Potatoes
Product_1287,Whse_J,31,1602300,2% Milk
Product_1970,Whse_J,31,295000,Country Fresh Ice Cream Sandwich
Product_1295,Whse_J,31,2211100,Chocolate Milk
Product_1381,Whse_J,31,293700,Chocolate Eclairs
Product_1382,Whse_J,31,1397200,Uproot Soy Milk
Product_1479,Whse_J,31,120000,Banana Cream Pie
Product_1520,Whse_J,31,132000,Pumpkin Spice Latte
Product_1410,Whse_J,31,246800,Mandarin Crispy Chicken
Product_1250,Whse_J,31,203200,Dinner Rolls
Product_1469,Whse_J,31,61700,Eggnog
Product_0931,Whse_J,31,165000,Hot Chocolate
Product_1839,Whse_J,31,96000,Vanilla Coconut Plant-Based Yogurt
Product_1294,Whse_J,31,1353100,Apple Cider
Product_1453,Whse_J,31,1600100,Uproot Oat Milk
Product_1526,Whse_J,31,371000,Beef Tacos
